longitude,latitude,Diameter:double,Color:integer,Note:string,User:string
71.345,27.107,24640,-16777216,ID:13-000309,
71.144,22.02,24640,-16777216,ID:13-000310,
30.829,-27.299,24640,-16777216,ID:20-000507,
4.796,-32.251,24640,-16777216,ID:27-000499,
45.17,29.783,24630,-16777216,ID:13-000311,
93.461,23.297,24630,-16777216,ID:14-000148,
-164.232,-6.396,24630,-16777216,ID:16-000422,
-2.531,-16.176,24630,-16777216,ID:19-000361,
86.111,-27.402,24630,-16777216,ID:21-000477,
-26.055,-37.566,24630,-16777216,ID:26-000381,
-49.426,-68.708,24630,-16777216,ID:30-000448,
44.023,-51.827,24620,-16777216,ID:27-000500,
39.558,-37.495,24620,-16777216,ID:27-000501,
116.682,6.238,24610,-16777216,ID:14-000149,
54.771,-21.247,24610,-16777216,ID:21-000478,
21.607,-33.385,24610,-16777216,ID:27-000502,
-34.338,4.982,24600,-16777216,ID:11-000320,
-8.303,-16.017,24600,-16777216,ID:19-000362,
-152.422,-47.91,24600,-16777216,ID:24-000557,
-71.25,-53.216,24600,-16777216,ID:25-000383,
-40.31,-22.631,24590,-16777216,ID:19-000363,
66.444,-4.128,24590,-16777216,ID:21-000479,
2.045,24.317,24580,-16777216,ID:12-000496,
26.189,-22.069,24580,-16777216,ID:20-000508,
46.679,-20.486,24580,-16777216,ID:21-000480,
70.285,-13.977,24580,-16777216,ID:21-000481,
152.956,-9.929,24580,-16777216,ID:23-000387,
-152.741,-50.085,24580,-16777216,ID:24-000558,
-157.859,-31.539,24580,-16777216,ID:24-000559,
-78.514,-46.636,24580,-16777216,ID:25-000384,
154.304,-30.485,24580,-16777216,ID:29-000564,
128.847,-30.066,24580,-16777216,ID:29-000565,
114.406,-0.795,24570,-16777216,ID:22-000344,
-124.069,-67.1,24570,-16777216,ID:30-000449,
-33.874,30.644,24560,-16777216,ID:04-000152,
125.109,5.357,24560,-16777216,ID:14-000150,
13.698,-44.283,24560,-16777216,ID:27-000503,
64.504,-23.222,24550,-16777216,ID:21-000482,
53.008,-7.807,24550,-16777216,ID:21-000483,
-79.758,-65.346,24550,-16777216,ID:30-000450,
55.274,17.48,24540,-16777216,ID:13-000312,
40.842,-49.559,24540,-16777216,ID:27-000504,
172.264,-62.226,24540,-16777216,ID:29-000566,
131.921,-43.143,24540,-16777216,ID:29-000567,
105.549,-69.367,24540,-16777216,ID:30-000451,
-53.382,0.629,24530,-16777216,ID:10-000129,
-161.081,-13.594,24530,-16777216,ID:16-000423,
-28.104,-23.663,24530,-16777216,ID:19-000364,
41.876,-12.386,24530,-16777216,ID:20-000509,
27.372,-29.817,24530,-16777216,ID:20-000510,
-138.377,-62.988,24530,-16777216,ID:24-000560,
-9.099,-45.822,24520,-16777216,ID:26-000382,
-98.959,-65.394,24520,-16777216,ID:30-000452,
67.515,47.462,24510,-16777216,ID:06-000067,
-125.891,-34.904,24510,-16777216,ID:24-000561,
46.268,26.182,24500,-16777216,ID:13-000313,
77.284,-23.673,24500,-16777216,ID:21-000484,
154.957,-54.582,24500,-16777216,ID:29-000568,
-173.207,-67.543,24500,-16777216,ID:30-000453,
-154.771,-10.639,24490,-16777216,ID:16-000424,
51.468,-6.416,24490,-16777216,ID:21-000485,
18.997,-38.09,24490,-16777216,ID:27-000505,
164.848,-41.009,24490,-16777216,ID:29-000569,
90.247,-66.626,24490,-16777216,ID:30-000454,
-85.351,26.033,24480,-16777216,ID:10-000130,
-18.873,-6.419,24480,-16777216,ID:19-000365,
-8.305,-19.947,24480,-16777216,ID:19-000366,
-88.426,-59.414,24480,-16777216,ID:25-000385,
-16.158,-60.446,24480,-16777216,ID:26-000383,
22.596,-40.192,24480,-16777216,ID:27-000506,
34.795,-46.395,24480,-16777216,ID:27-000507,
78.24,21.875,24470,-16777216,ID:13-000314,
-171.878,-7.878,24470,-16777216,ID:16-000425,
130.109,-0.949,24470,-16777216,ID:22-000345,
-7.469,-35.401,24470,-16777216,ID:26-000384,
0.215,-84.429,24470,-16777216,ID:30-000455,
-153.966,64.354,24460,-16777216,ID:02-000040,
-27.604,8.706,24460,-16777216,ID:11-000321,
1.94,8.7,24460,-16777216,ID:12-000497,
117.27,-18.483,24460,-16777216,ID:22-000346,
158.821,-1.845,24460,-16777216,ID:23-000388,
29.565,-46.24,24460,-16777216,ID:27-000508,
-29.953,-71.095,24460,-16777216,ID:30-000456,
132.516,-66.243,24460,-16777216,ID:30-000457,
-105.839,-73.28,24460,-16777216,ID:30-000458,
-40.234,3.481,24450,-16777216,ID:11-000322,
97.207,7.491,24450,-16777216,ID:14-000151,
77.232,-22.966,24450,-16777216,ID:21-000486,
110.943,-11.703,24450,-16777216,ID:22-000347,
118.073,-21.102,24450,-16777216,ID:22-000348,
119.384,-6.032,24450,-16777216,ID:22-000349,
136.261,-7.877,24450,-16777216,ID:23-000389,
163.712,-4.55,24450,-16777216,ID:23-000390,
-128.685,-54.732,24450,-16777216,ID:24-000562,
-12.455,-42.363,24450,-16777216,ID:26-000385,
89.832,-61.222,24450,-16777216,ID:28-000328,
123.444,-42.189,24450,-16777216,ID:29-000570,
-54.583,44.821,24440,-16777216,ID:04-000153,
40.835,45.621,24440,-16777216,ID:05-000267,
85.933,-58.828,24440,-16777216,ID:28-000329,
14.302,40.17,24430,-16777216,ID:05-000268,
-149.39,-18.706,24430,-16777216,ID:16-000426,
60.517,-23.945,24430,-16777216,ID:21-000487,
144.418,-14.438,24430,-16777216,ID:23-000391,
148.627,-61.152,24430,-16777216,ID:29-000571,
63.122,-74.513,24430,-16777216,ID:30-000459,
28.523,10.814,24420,-16777216,ID:12-000498,
56.123,29.146,24420,-16777216,ID:13-000315,
42.365,-20.875,24420,-16777216,ID:20-000511,
-110.258,-33.079,24420,-16777216,ID:25-000386,
31.232,-58.526,24420,-16777216,ID:27-000509,
44.08,7.629,24410,-16777216,ID:12-000499,
-16.388,-13.624,24410,-16777216,ID:19-000367,
75.841,-5.307,24410,-16777216,ID:21-000488,
130.059,-3.137,24410,-16777216,ID:22-000350,
-178.015,-60.476,24410,-16777216,ID:24-000563,
-79.164,-48.253,24410,-16777216,ID:25-000387,
-4.733,-41.274,24410,-16777216,ID:26-000386,
-12.126,-54.475,24410,-16777216,ID:26-000387,
-47.858,48.233,24400,-16777216,ID:04-000154,
57.52,14.727,24400,-16777216,ID:13-000316,
77.506,-21.035,24400,-16777216,ID:21-000489,
129.567,-8.897,24400,-16777216,ID:22-000351,
97.323,-12.714,24400,-16777216,ID:22-000352,
-158.341,-61.141,24400,-16777216,ID:24-000564,
-128.266,-58.061,24400,-16777216,ID:24-000565,
-78.52,-38.097,24400,-16777216,ID:25-000388,
61.378,-78.659,24400,-16777216,ID:30-000460,
15.86,13.48,24390,-16777216,ID:12-000500,
71.3,23.722,24390,-16777216,ID:13-000317,
-152.163,-27.107,24390,-16777216,ID:16-000427,
134.242,-19.945,24390,-16777216,ID:22-000353,
-53.01,7.831,24380,-16777216,ID:10-000131,
15.353,28.354,24380,-16777216,ID:12-000501,
126.338,1.958,24380,-16777216,ID:14-000152,
-174.892,-17.525,24380,-16777216,ID:16-000428,
112.743,-15.647,24380,-16777216,ID:22-000354,
-157.878,-35.639,24380,-16777216,ID:24-000566,
-3.985,11.156,24370,-16777216,ID:11-000323,
92.96,0.693,24370,-16777216,ID:14-000153,
12.265,-0.611,24370,-16777216,ID:20-000512,
48.688,-28.313,24370,-16777216,ID:21-000490,
-123.373,-59.703,24370,-16777216,ID:24-000567,
-162.888,-47.73,24370,-16777216,ID:24-000568,
-71.831,-64.699,24370,-16777216,ID:25-000389,
47.237,-58.885,24370,-16777216,ID:27-000510,
173.115,-49.756,24370,-16777216,ID:29-000572,
73.489,54.811,24360,-16777216,ID:06-000068,
-47.313,10.063,24360,-16777216,ID:10-000132,
-148.266,-16.042,24360,-16777216,ID:16-000429,
3.019,-15.122,24360,-16777216,ID:20-000513,
-176.407,-50.57,24360,-16777216,ID:24-000569,
35.675,7.765,24350,-16777216,ID:12-000502,
54.185,5.865,24350,-16777216,ID:13-000318,
-25.414,-7.806,24350,-16777216,ID:19-000368,
125.958,-23.334,24350,-16777216,ID:22-000355,
148.131,-27.195,24350,-16777216,ID:23-000392,
157.119,-12.46,24350,-16777216,ID:23-000393,
-119.847,-48.287,24350,-16777216,ID:25-000390,
-28.57,-45.88,24350,-16777216,ID:26-000388,
33.025,-45.109,24350,-16777216,ID:27-000511,
-11.462,30.3,24340,-16777216,ID:04-000155,
164.27,53.395,24340,-16777216,ID:07-000062,
62.682,3.039,24340,-16777216,ID:13-000319,
-39.758,-3.624,24340,-16777216,ID:19-000369,
126.885,-16.785,24340,-16777216,ID:22-000356,
173.746,-16.43,24340,-16777216,ID:23-000394,
105.042,-63.255,24330,-16777216,ID:28-000330,
17.17,28.193,24320,-16777216,ID:12-000503,
25.692,-16.485,24320,-16777216,ID:20-000514,
35.962,-5.662,24320,-16777216,ID:20-000515,
59.954,-20.454,24320,-16777216,ID:21-000491,
136.358,44.294,24310,-16777216,ID:07-000063,
-8.731,27.616,24310,-16777216,ID:11-000324,
7.558,13.722,24310,-16777216,ID:12-000504,
71.647,24.872,24310,-16777216,ID:13-000320,
-19.251,-6.282,24310,-16777216,ID:19-000370,
-2.359,-1.552,24310,-16777216,ID:19-000371,
157.67,-40.08,24310,-16777216,ID:29-000573,
111.782,10.554,24300,-16777216,ID:14-000154,
33.122,-21.182,24300,-16777216,ID:20-000516,
27.298,-49.387,24300,-16777216,ID:27-000512,
84.972,-53.246,24300,-16777216,ID:28-000331,
-29.569,19.222,24290,-16777216,ID:11-000325,
139.526,-6.077,24290,-16777216,ID:23-000395,
123.986,-57.604,24290,-16777216,ID:29-000574,
-132.791,-67.758,24290,-16777216,ID:30-000461,
-167.164,-7.786,24280,-16777216,ID:16-000430,
35.535,-9.573,24280,-16777216,ID:20-000517,
76.221,-13.543,24280,-16777216,ID:21-000492,
144.131,-9.561,24280,-16777216,ID:23-000396,
-133.117,-38.207,24280,-16777216,ID:24-000570,
-45.296,-43.575,24280,-16777216,ID:26-000389,
-39.59,-18.504,24270,-16777216,ID:19-000372,
35.416,-9.656,24270,-16777216,ID:20-000518,
-75.66,-33.108,24270,-16777216,ID:25-000391,
7.816,-36.694,24270,-16777216,ID:27-000513,
-71.16,-77.747,24270,-16777216,ID:30-000462,
-41.23,-71.759,24270,-16777216,ID:30-000463,
76.411,60.061,24250,-16777216,ID:06-000069,
44.019,4.98,24250,-16777216,ID:12-000505,
71.684,23.75,24250,-16777216,ID:13-000321,
55.768,-21.839,24250,-16777216,ID:21-000493,
149.617,-23.213,24250,-16777216,ID:23-000397,
150.25,-18.322,24250,-16777216,ID:23-000398,
-47.432,-43.226,24250,-16777216,ID:26-000390,
13.416,-60.008,24250,-16777216,ID:27-000514,
67.862,-41.225,24250,-16777216,ID:28-000332,
88.883,-52.439,24250,-16777216,ID:28-000333,
78.714,-30.27,24250,-16777216,ID:28-000334,
126.462,-31.392,24250,-16777216,ID:29-000575,
121.094,-35.204,24250,-16777216,ID:29-000576,
38.09,69.341,24240,-16777216,ID:01-000056,
8.329,39.475,24240,-16777216,ID:05-000269,
89.339,2.628,24240,-16777216,ID:13-000322,
88.961,-12.338,24240,-16777216,ID:21-000494,
87.636,-11.113,24240,-16777216,ID:21-000495,
-178.946,-34.176,24240,-16777216,ID:24-000571,
-134.069,-60.334,24240,-16777216,ID:24-000572,
-134.687,-49.932,24240,-16777216,ID:24-000573,
-69.424,-56.361,24240,-16777216,ID:25-000392,
-20.628,6.562,24230,-16777216,ID:11-000326,
13.776,13.206,24230,-16777216,ID:12-000506,
22.83,29.155,24230,-16777216,ID:12-000507,
83.863,0.69,24230,-16777216,ID:13-000323,
-103.314,-39.184,24230,-16777216,ID:25-000393,
44.138,-34.831,24230,-16777216,ID:27-000515,
62.91,-50.475,24230,-16777216,ID:28-000335,
-59.635,4.824,24220,-16777216,ID:10-000133,
9.603,-11.704,24220,-16777216,ID:20-000519,
49.623,-4.647,24220,-16777216,ID:21-000496,
-154.326,-31.078,24220,-16777216,ID:24-000574,
-110.689,-60.791,24220,-16777216,ID:25-000394,
133.695,-51.056,24220,-16777216,ID:29-000577,
8.053,36.189,24210,-16777216,ID:05-000270,
84.913,-24.993,24210,-16777216,ID:21-000497,
148.187,-19.464,24210,-16777216,ID:23-000399,
15.656,28.252,24200,-16777216,ID:12-000508,
115.108,3.089,24200,-16777216,ID:14-000155,
8.502,-24.08,24200,-16777216,ID:20-000520,
24.82,-11.259,24200,-16777216,ID:20-000521,
18.179,-19.064,24200,-16777216,ID:20-000522,
47.852,-7.722,24200,-16777216,ID:21-000498,
-15.474,-49.175,24200,-16777216,ID:26-000391,
19.808,-57.492,24200,-16777216,ID:27-000516,
-23.207,-67.988,24200,-16777216,ID:30-000464,
-65.654,44.82,24190,-16777216,ID:03-000059,
-21.35,20.445,24190,-16777216,ID:11-000327,
-41.35,-26.241,24190,-16777216,ID:19-000373,
169.609,-13.184,24190,-16777216,ID:23-000400,
-56.296,42.297,24180,-16777216,ID:04-000156,
109.205,7.494,24180,-16777216,ID:14-000156,
159.899,-29.032,24180,-16777216,ID:23-000401,
-147.055,-58.102,24180,-16777216,ID:24-000575,
-174.399,-46.24,24180,-16777216,ID:24-000576,
-72.519,-40.801,24180,-16777216,ID:25-000395,
-22.592,-30.488,24180,-16777216,ID:26-000392,
82.997,-33.478,24180,-16777216,ID:28-000336,
131.639,-43.94,24180,-16777216,ID:29-000578,
130.991,-71.868,24180,-16777216,ID:30-000465,
-131.235,-51.407,24170,-16777216,ID:24-000577,
-40.259,-37.562,24170,-16777216,ID:26-000393,
92.376,-1.753,24160,-16777216,ID:22-000357,
28.669,-51.033,24160,-16777216,ID:27-000517,
110.371,-41.981,24160,-16777216,ID:28-000337,
161.349,-51.014,24160,-16777216,ID:29-000579,
-89.337,42.52,24150,-16777216,ID:03-000060,
-21.733,-28.974,24150,-16777216,ID:19-000374,
0.975,-5.841,24150,-16777216,ID:20-000523,
2.512,31.047,24140,-16777216,ID:05-000271,
24.055,26.183,24140,-16777216,ID:12-000509,
82.215,5.706,24140,-16777216,ID:13-000324,
24.37,-1.55,24140,-16777216,ID:20-000524,
75.884,-8.628,24140,-16777216,ID:21-000499,
32.345,-57.767,24140,-16777216,ID:27-000518,
6.387,-44.976,24140,-16777216,ID:27-000519,
-161.251,-10.764,24130,-16777216,ID:16-000431,
32.637,-49.155,24130,-16777216,ID:27-000520,
117.248,26.172,24120,-16777216,ID:14-000157,
169.259,8.552,24120,-16777216,ID:15-000069,
176.867,-20.428,24120,-16777216,ID:23-000402,
157.506,-58.727,24120,-16777216,ID:29-000580,
175.127,49.302,24110,-16777216,ID:07-000064,
-116.959,-53.424,24110,-16777216,ID:25-000396,
104.153,-39.493,24110,-16777216,ID:28-000338,
-128.748,-77.886,24110,-16777216,ID:30-000466,
38.329,41.764,24100,-16777216,ID:05-000272,
-54.46,5.22,24100,-16777216,ID:10-000134,
7.356,12.405,24100,-16777216,ID:12-000510,
-143.572,-42.46,24100,-16777216,ID:24-000578,
37.513,-54.375,24100,-16777216,ID:27-000521,
172.636,-59.204,24100,-16777216,ID:29-000581,
-57.486,59.406,24090,-16777216,ID:04-000157,
46.658,31.305,24090,-16777216,ID:05-000273,
-0.352,21.867,24090,-16777216,ID:11-000328,
86.701,-18.238,24090,-16777216,ID:21-000500,
-146.863,-53.712,24090,-16777216,ID:24-000579,
-33.077,-37.161,24090,-16777216,ID:26-000394,
136.441,-45.92,24090,-16777216,ID:29-000582,
67.219,-13.637,24080,-16777216,ID:21-000501,
-6.136,-35.145,24080,-16777216,ID:26-000395,
-8.101,35.971,24070,-16777216,ID:04-000158,
-159.875,-52.894,24070,-16777216,ID:24-000580,
-150.047,-32.345,24070,-16777216,ID:24-000581,
-96.94,-46.636,24070,-16777216,ID:25-000397,
176.821,32.235,24060,-16777216,ID:07-000065,
27.619,17.718,24060,-16777216,ID:12-000511,
58.144,8.291,24060,-16777216,ID:13-000325,
158.697,-11.167,24060,-16777216,ID:23-000403,
-175.965,-32.234,24060,-16777216,ID:24-000582,
-133.158,-69.824,24060,-16777216,ID:30-000467,
-50.358,26.613,24050,-16777216,ID:10-000135,
-4.884,2.551,24050,-16777216,ID:11-000329,
-0.398,7.807,24050,-16777216,ID:11-000330,
-167.742,-16.961,24050,-16777216,ID:16-000432,
22.753,-11.485,24050,-16777216,ID:20-000525,
-160.279,-64.765,24050,-16777216,ID:24-000583,
-43.827,-43.611,24050,-16777216,ID:26-000396,
43.301,-30.844,24050,-16777216,ID:27-000522,
109.855,-33.199,24050,-16777216,ID:28-000339,
130.544,65.665,24040,-16777216,ID:01-000057,
20.454,-19.001,24040,-16777216,ID:20-000526,
-110.916,-35.159,24040,-16777216,ID:25-000398,
14.649,-33.012,24040,-16777216,ID:27-000523,
79.822,-56.085,24040,-16777216,ID:28-000340,
150.144,-54.244,24040,-16777216,ID:29-000583,
172.815,-55.846,24040,-16777216,ID:29-000584,
-53.858,47.386,24030,-16777216,ID:04-000159,
-130.703,-39.74,24030,-16777216,ID:24-000584,
-40.412,-60.006,24030,-16777216,ID:26-000397,
174.719,-52.251,24030,-16777216,ID:29-000585,
-79.87,30.505,24020,-16777216,ID:03-000061,
50.809,6.88,24020,-16777216,ID:13-000326,
109.23,1.526,24020,-16777216,ID:14-000158,
-63.027,-43.035,24020,-16777216,ID:25-000399,
33.971,31.505,24010,-16777216,ID:05-000274,
177.999,33.096,24010,-16777216,ID:07-000066,
3.215,-1.115,24010,-16777216,ID:20-000527,
9.08,-21.602,24010,-16777216,ID:20-000528,
28.385,-2.581,24010,-16777216,ID:20-000529,
156.198,-25.432,24010,-16777216,ID:23-000404,
-164.439,-42.179,24010,-16777216,ID:24-000585,
157.017,-23.316,24000,-16777216,ID:23-000405,
47.424,-38.469,24000,-16777216,ID:27-000524,
28.404,-56.122,24000,-16777216,ID:27-000525,
158.828,-36.16,24000,-16777216,ID:29-000586,
169.644,-33.616,24000,-16777216,ID:29-000587,
33.085,26.764,23990,-16777216,ID:12-000512,
175.175,-71.131,23990,-16777216,ID:30-000468,
1.367,37.067,23980,-16777216,ID:05-000275,
26.398,12.218,23980,-16777216,ID:12-000513,
62.673,10.22,23980,-16777216,ID:13-000327,
111.316,11.282,23980,-16777216,ID:14-000159,
-163.957,-15.375,23980,-16777216,ID:16-000433,
158.029,-10.232,23980,-16777216,ID:23-000406,
-75.339,-31.206,23980,-16777216,ID:25-000400,
-143.569,-46.108,23970,-16777216,ID:24-000586,
-132.737,-41.926,23970,-16777216,ID:24-000587,
172.464,-52.964,23970,-16777216,ID:29-000588,
-141.847,38.231,23960,-16777216,ID:02-000041,
-3.527,34.965,23960,-16777216,ID:04-000160,
-3.922,0.778,23960,-16777216,ID:11-000331,
-7.61,-1.69,23960,-16777216,ID:19-000375,
-2.39,-8.476,23960,-16777216,ID:19-000376,
-31.839,-2.362,23960,-16777216,ID:19-000377,
2.059,-26.287,23960,-16777216,ID:20-000530,
-37.231,-41.195,23960,-16777216,ID:26-000398,
31.085,-62.806,23960,-16777216,ID:27-000526,
127.413,-41.432,23960,-16777216,ID:29-000589,
179.398,-65.67,23960,-16777216,ID:30-000469,
40.099,-20.426,23950,-16777216,ID:20-000531,
46.085,-28.294,23950,-16777216,ID:21-000502,
152.84,-19.921,23950,-16777216,ID:23-000407,
-129.835,-43.739,23950,-16777216,ID:24-000588,
-157.877,-56.072,23950,-16777216,ID:24-000589,
113.622,3.565,23940,-16777216,ID:14-000160,
-40.508,-28.419,23940,-16777216,ID:19-000378,
28.978,-8.822,23940,-16777216,ID:20-000532,
70.516,-4.12,23940,-16777216,ID:21-000503,
76.159,-18.56,23940,-16777216,ID:21-000504,
-138.251,54.045,23930,-16777216,ID:02-000042,
5.811,12.907,23930,-16777216,ID:12-000514,
100.907,20.909,23930,-16777216,ID:14-000161,
38.893,-31.317,23930,-16777216,ID:27-000527,
136.511,-38.336,23930,-16777216,ID:29-000590,
-54.137,35.839,23920,-16777216,ID:04-000161,
52.044,18.949,23920,-16777216,ID:13-000328,
-131.37,-40.027,23920,-16777216,ID:24-000590,
-20.695,-40.03,23920,-16777216,ID:26-000399,
139.3,-57.754,23920,-16777216,ID:29-000591,
176.905,-46.933,23920,-16777216,ID:29-000592,
164.079,-51.438,23920,-16777216,ID:29-000593,
-60.404,49.968,23910,-16777216,ID:03-000062,
15.036,46.065,23910,-16777216,ID:05-000276,
-110.944,-37.9,23910,-16777216,ID:25-000401,
-19.512,15.393,23900,-16777216,ID:11-000332,
106.675,-18.909,23900,-16777216,ID:22-000358,
136.925,-3.442,23900,-16777216,ID:23-000408,
33.954,-45.527,23900,-16777216,ID:27-000528,
76.313,-59.09,23900,-16777216,ID:28-000341,
-136.678,-74.598,23900,-16777216,ID:30-000470,
33.328,34.047,23890,-16777216,ID:05-000277,
76.892,41.604,23890,-16777216,ID:06-000070,
-15.206,25.85,23890,-16777216,ID:11-000333,
11.961,25.281,23890,-16777216,ID:12-000515,
50.851,29.729,23890,-16777216,ID:13-000329,
-151.832,-13.547,23890,-16777216,ID:16-000434,
46.047,-12.714,23890,-16777216,ID:21-000505,
-144.904,-57.302,23890,-16777216,ID:24-000591,
-1.842,-55.001,23890,-16777216,ID:26-000400,
85.007,-58.079,23890,-16777216,ID:28-000342,
109.196,-62.667,23890,-16777216,ID:28-000343,
140.905,-30.675,23890,-16777216,ID:29-000594,
-162.711,-14.872,23880,-16777216,ID:16-000435,
67.784,-19.897,23880,-16777216,ID:21-000506,
101.741,-14.251,23880,-16777216,ID:22-000359,
8.09,-31.483,23880,-16777216,ID:27-000529,
127.796,-59.986,23880,-16777216,ID:29-000595,
-139.978,43.234,23870,-16777216,ID:02-000043,
16.695,42.02,23870,-16777216,ID:05-000278,
-21.73,8.876,23870,-16777216,ID:11-000334,
23.954,1.967,23870,-16777216,ID:12-000516,
-1.574,-14.99,23870,-16777216,ID:19-000379,
43.89,-16.11,23870,-16777216,ID:20-000533,
117.685,-10.133,23870,-16777216,ID:22-000360,
174.637,-54.563,23870,-16777216,ID:29-000596,
135.601,-35.432,23870,-16777216,ID:29-000597,
-157.689,41.245,23860,-16777216,ID:02-000044,
49.588,37.702,23860,-16777216,ID:05-000279,
64.62,3.035,23860,-16777216,ID:13-000330,
-137.024,-23.189,23860,-16777216,ID:16-000436,
-98.975,-49.175,23860,-16777216,ID:25-000402,
-42.244,65.99,23850,-16777216,ID:01-000058,
-40.919,30.023,23850,-16777216,ID:04-000162,
-24.267,3.913,23850,-16777216,ID:11-000335,
26.156,20.95,23850,-16777216,ID:12-000517,
27.027,11.911,23850,-16777216,ID:12-000518,
-131.065,-40.716,23850,-16777216,ID:24-000592,
-71.185,-56.98,23850,-16777216,ID:25-000403,
160.937,-46.243,23850,-16777216,ID:29-000598,
140.141,-42.421,23850,-16777216,ID:29-000599,
83.373,-74.323,23850,-16777216,ID:30-000471,
-147.046,-48.376,23840,-16777216,ID:24-000593,
163.271,-74.88,23840,-16777216,ID:30-000472,
94.176,-75.328,23840,-16777216,ID:30-000473,
171.852,36.846,23830,-16777216,ID:07-000067,
32.727,4.328,23830,-16777216,ID:12-000519,
29.994,-29.309,23830,-16777216,ID:20-000534,
108.485,-1.198,23830,-16777216,ID:22-000361,
-166.953,-31.113,23830,-16777216,ID:24-000594,
-119.852,-37.252,23830,-16777216,ID:25-000404,
-29.931,8.763,23820,-16777216,ID:11-000336,
61.083,16.429,23820,-16777216,ID:13-000331,
114.839,2.19,23820,-16777216,ID:14-000162,
-170.108,-17.745,23820,-16777216,ID:16-000437,
-63.748,-5.961,23820,-16777216,ID:18-000120,
14.668,-18.36,23820,-16777216,ID:20-000535,
156.025,-9.548,23820,-16777216,ID:23-000409,
-146.235,-31.992,23820,-16777216,ID:24-000595,
-60.621,-58.98,23820,-16777216,ID:25-000405,
41.988,29.813,23810,-16777216,ID:12-000520,
58.048,12.905,23810,-16777216,ID:13-000332,
122.966,4.057,23810,-16777216,ID:14-000163,
-146.933,-19.05,23810,-16777216,ID:16-000438,
-49.247,-54.787,23810,-16777216,ID:26-000401,
-59.7,46.946,23800,-16777216,ID:04-000163,
